evidence_id,alert_id,case_id,analyst_id,timestamp,evidence_type,source,reference,relevance
EVD-002520,ALT-003104,CASE-003104,ANL-4011,2026-01-14T23:13:00Z,AUTHENTICATION_LOG,Elastic Security,REF-24400,Supports investigation finding
EVD-002521,ALT-003105,CASE-003105,ANL-4004,2026-01-14T13:07:00Z,SIEM_LOG,Microsoft Sentinel,REF-44287,Supports investigation finding
EVD-002522,ALT-003107,CASE-003107,ANL-4008,2026-01-14T08:50:00Z,AUTHENTICATION_LOG,Microsoft Sentinel,REF-98900,Supports investigation finding
EVD-002523,ALT-003108,CASE-003108,ANL-4010,2026-01-14T06:14:00Z,PROCESS_TREE,Splunk ES,REF-38433,Supports investigation finding
EVD-002524,ALT-003109,CASE-003109,ANL-4007,2026-01-14T18:38:00Z,ENDPOINT_LOG,Splunk ES,REF-41231,Supports investigation finding
EVD-002525,ALT-003110,CASE-003110,ANL-4012,2026-01-14T06:32:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-54776,Supports investigation finding
EVD-002526,ALT-003112,CASE-003112,ANL-4005,2026-01-14T12:29:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-55718,Supports investigation finding
EVD-002527,ALT-003113,CASE-003113,ANL-4013,2026-01-15T00:01:00Z,SIEM_LOG,Microsoft Sentinel,REF-73295,Supports investigation finding
EVD-002528,ALT-003114,CASE-003114,ANL-4011,2026-01-14T11:07:00Z,PROCESS_TREE,Splunk ES,REF-47587,Supports investigation finding
EVD-002529,ALT-003115,CASE-003115,ANL-4001,2026-01-14T06:53:00Z,NETWORK_LOG,Splunk ES,REF-95305,Supports investigation finding
EVD-002530,ALT-003116,CASE-003116,ANL-4003,2026-01-14T05:58:00Z,PROCESS_TREE,IBM QRadar,REF-34873,Supports investigation finding
EVD-002531,ALT-003117,CASE-003117,ANL-4001,2026-01-14T02:51:00Z,NETWORK_LOG,Elastic Security,REF-49904,Supports investigation finding
EVD-002532,ALT-003118,CASE-003118,ANL-4003,2026-01-14T14:17:00Z,NETWORK_LOG,Microsoft Sentinel,REF-49588,Supports investigation finding
EVD-002533,ALT-003119,CASE-003119,ANL-4006,2026-01-14T06:49:00Z,NETWORK_LOG,IBM QRadar,REF-38025,Supports investigation finding
EVD-002534,ALT-003121,CASE-003121,ANL-5009,2026-01-01T16:42:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-51126,Supports investigation finding
EVD-002535,ALT-003122,CASE-003122,ANL-5002,2026-01-01T13:55:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-85383,Supports investigation finding
EVD-002536,ALT-003123,CASE-003123,ANL-5007,2026-01-01T16:23:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-88297,Supports investigation finding
EVD-002537,ALT-003124,CASE-003124,ANL-5003,2026-01-01T23:15:00Z,SIEM_LOG,IBM QRadar,REF-97775,Supports investigation finding
EVD-002538,ALT-003125,CASE-003125,ANL-5013,2026-01-01T06:39:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-47913,Supports investigation finding
EVD-002539,ALT-003126,CASE-003126,ANL-5004,2026-01-02T00:34:00Z,AUTHENTICATION_LOG,Splunk ES,REF-51230,Supports investigation finding
EVD-002540,ALT-003129,CASE-003129,ANL-5014,2026-01-01T20:05:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-16565,Supports investigation finding
EVD-002541,ALT-003130,CASE-003130,ANL-5011,2026-01-01T02:46:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-51209,Supports investigation finding
EVD-002542,ALT-003132,CASE-003132,ANL-5014,2026-01-02T00:18:00Z,PROCESS_TREE,IBM QRadar,REF-93425,Supports investigation finding
EVD-002543,ALT-003133,CASE-003133,ANL-5013,2026-01-01T04:51:00Z,PROCESS_TREE,Elastic Security,REF-72103,Supports investigation finding
EVD-002544,ALT-003134,CASE-003134,ANL-5003,2026-01-01T16:40:00Z,PROCESS_TREE,Elastic Security,REF-64181,Supports investigation finding
EVD-002545,ALT-003135,CASE-003135,ANL-5011,2026-01-01T16:29:00Z,NETWORK_LOG,Microsoft Sentinel,REF-50562,Supports investigation finding
EVD-002546,ALT-003137,CASE-003137,ANL-5005,2026-01-01T09:26:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-95896,Supports investigation finding
EVD-002547,ALT-003139,CASE-003139,ANL-5008,2026-01-01T15:37:00Z,CASE_NOTE,IBM QRadar,REF-20480,Supports investigation finding
EVD-002548,ALT-003140,CASE-003140,ANL-5001,2026-01-01T19:23:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-74250,Supports investigation finding
EVD-002549,ALT-003141,CASE-003141,ANL-5007,2026-01-01T13:38:00Z,NETWORK_LOG,IBM QRadar,REF-50156,Supports investigation finding
EVD-002550,ALT-003142,CASE-003142,ANL-5003,2026-01-01T17:51:00Z,CASE_NOTE,Elastic Security,REF-68799,Supports investigation finding
EVD-002551,ALT-003143,CASE-003143,ANL-5011,2026-01-01T23:17:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-46926,Supports investigation finding
EVD-002552,ALT-003144,CASE-003144,ANL-5004,2026-01-01T06:01:00Z,NETWORK_LOG,Elastic Security,REF-90402,Supports investigation finding
EVD-002553,ALT-003145,CASE-003145,ANL-5007,2026-01-01T12:16:00Z,SIEM_LOG,Splunk ES,REF-66582,Supports investigation finding
EVD-002554,ALT-003147,CASE-003147,ANL-5010,2026-01-01T08:52:00Z,CASE_NOTE,Microsoft Sentinel,REF-60113,Supports investigation finding
EVD-002555,ALT-003148,CASE-003148,ANL-5009,2026-01-01T08:17:00Z,SIEM_LOG,IBM QRadar,REF-31769,Supports investigation finding
EVD-002556,ALT-003149,CASE-003149,ANL-5008,2026-01-01T01:18:00Z,AUTHENTICATION_LOG,Elastic Security,REF-38159,Supports investigation finding
EVD-002557,ALT-003150,CASE-003150,ANL-5012,2026-01-01T16:29:00Z,AUTHENTICATION_LOG,Splunk ES,REF-50277,Supports investigation finding
EVD-002558,ALT-003151,CASE-003151,ANL-5005,2026-01-01T05:42:00Z,AUTHENTICATION_LOG,Elastic Security,REF-49641,Supports investigation finding
EVD-002559,ALT-003152,CASE-003152,ANL-5001,2026-01-01T19:19:00Z,ENDPOINT_LOG,Splunk ES,REF-76982,Supports investigation finding
EVD-002560,ALT-003153,CASE-003153,ANL-5006,2026-01-01T16:06:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-82453,Supports investigation finding
EVD-002561,ALT-003154,CASE-003154,ANL-5014,2026-01-01T05:09:00Z,CASE_NOTE,Elastic Security,REF-28057,Supports investigation finding
EVD-002562,ALT-003155,CASE-003155,ANL-5010,2026-01-02T01:44:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-53534,Supports investigation finding
EVD-002563,ALT-003156,CASE-003156,ANL-5011,2026-01-01T06:06:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-77651,Supports investigation finding
EVD-002564,ALT-003157,CASE-003157,ANL-5007,2026-01-01T02:53:00Z,NETWORK_LOG,Microsoft Sentinel,REF-39767,Supports investigation finding
EVD-002565,ALT-003158,CASE-003158,ANL-5004,2026-01-01T03:00:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-43691,Supports investigation finding
EVD-002566,ALT-003159,CASE-003159,ANL-5009,2026-01-02T00:38:00Z,CASE_NOTE,Microsoft Sentinel,REF-17020,Supports investigation finding
EVD-002567,ALT-003160,CASE-003160,ANL-5001,2026-01-01T06:59:00Z,PROCESS_TREE,Microsoft Sentinel,REF-74966,Supports investigation finding
EVD-002568,ALT-003161,CASE-003161,ANL-5014,2026-01-02T13:59:00Z,ENDPOINT_LOG,Elastic Security,REF-25619,Supports investigation finding
EVD-002569,ALT-003162,CASE-003162,ANL-5013,2026-01-02T02:00:00Z,CASE_NOTE,Microsoft Sentinel,REF-14496,Supports investigation finding
EVD-002570,ALT-003163,CASE-003163,ANL-5010,2026-01-02T15:34:00Z,PROCESS_TREE,Microsoft Sentinel,REF-66220,Supports investigation finding
EVD-002571,ALT-003164,CASE-003164,ANL-5013,2026-01-02T05:58:00Z,SIEM_LOG,Splunk ES,REF-96244,Supports investigation finding
EVD-002572,ALT-003166,CASE-003166,ANL-5011,2026-01-02T22:08:00Z,NETWORK_LOG,Elastic Security,REF-17478,Supports investigation finding
EVD-002573,ALT-003167,CASE-003167,ANL-5001,2026-01-02T23:23:00Z,NETWORK_LOG,Microsoft Sentinel,REF-83685,Supports investigation finding
EVD-002574,ALT-003169,CASE-003169,ANL-5006,2026-01-02T23:16:00Z,AUTHENTICATION_LOG,Elastic Security,REF-20989,Supports investigation finding
EVD-002575,ALT-003170,CASE-003170,ANL-5009,2026-01-02T21:27:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-94621,Supports investigation finding
EVD-002576,ALT-003171,CASE-003171,ANL-5011,2026-01-03T00:09:00Z,SIEM_LOG,Microsoft Sentinel,REF-89598,Supports investigation finding
EVD-002577,ALT-003172,CASE-003172,ANL-5002,2026-01-03T00:32:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-90302,Supports investigation finding
EVD-002578,ALT-003173,CASE-003173,ANL-5002,2026-01-03T00:46:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-19784,Supports investigation finding
EVD-002579,ALT-003174,CASE-003174,ANL-5003,2026-01-02T04:34:00Z,NETWORK_LOG,Splunk ES,REF-26416,Supports investigation finding
EVD-002580,ALT-003175,CASE-003175,ANL-5007,2026-01-02T02:13:00Z,NETWORK_LOG,Microsoft Sentinel,REF-31808,Supports investigation finding
EVD-002581,ALT-003176,CASE-003176,ANL-5009,2026-01-02T19:13:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-90531,Supports investigation finding
EVD-002582,ALT-003178,CASE-003178,ANL-5009,2026-01-02T20:19:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-77166,Supports investigation finding
EVD-002583,ALT-003179,CASE-003179,ANL-5010,2026-01-02T17:40:00Z,CASE_NOTE,IBM QRadar,REF-77214,Supports investigation finding
EVD-002584,ALT-003180,CASE-003180,ANL-5007,2026-01-02T17:42:00Z,SIEM_LOG,Microsoft Sentinel,REF-32183,Supports investigation finding
EVD-002585,ALT-003181,CASE-003181,ANL-5008,2026-01-02T11:07:00Z,PROCESS_TREE,Elastic Security,REF-89377,Supports investigation finding
EVD-002586,ALT-003182,CASE-003182,ANL-5002,2026-01-02T18:45:00Z,NETWORK_LOG,Microsoft Sentinel,REF-57201,Supports investigation finding
EVD-002587,ALT-003183,CASE-003183,ANL-5008,2026-01-02T06:54:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-89558,Supports investigation finding
EVD-002588,ALT-003184,CASE-003184,ANL-5001,2026-01-02T15:45:00Z,NETWORK_LOG,Microsoft Sentinel,REF-12011,Supports investigation finding
EVD-002589,ALT-003185,CASE-003185,ANL-5006,2026-01-02T07:40:00Z,CASE_NOTE,IBM QRadar,REF-20225,Supports investigation finding
EVD-002590,ALT-003186,CASE-003186,ANL-5004,2026-01-02T18:05:00Z,SIEM_LOG,Microsoft Sentinel,REF-43236,Supports investigation finding
EVD-002591,ALT-003187,CASE-003187,ANL-5013,2026-01-02T05:17:00Z,NETWORK_LOG,Elastic Security,REF-52528,Supports investigation finding
EVD-002592,ALT-003188,CASE-003188,ANL-5004,2026-01-02T20:52:00Z,ENDPOINT_LOG,IBM QRadar,REF-20933,Supports investigation finding
EVD-002593,ALT-003189,CASE-003189,ANL-5003,2026-01-02T22:53:00Z,PROCESS_TREE,IBM QRadar,REF-57005,Supports investigation finding
EVD-002594,ALT-003190,CASE-003190,ANL-5005,2026-01-02T08:23:00Z,AUTHENTICATION_LOG,Microsoft Sentinel,REF-72056,Supports investigation finding
EVD-002595,ALT-003191,CASE-003191,ANL-5014,2026-01-02T12:35:00Z,NETWORK_LOG,Splunk ES,REF-69448,Supports investigation finding
EVD-002596,ALT-003192,CASE-003192,ANL-5010,2026-01-02T18:31:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-28030,Supports investigation finding
EVD-002597,ALT-003193,CASE-003193,ANL-5013,2026-01-02T16:05:00Z,PROCESS_TREE,IBM QRadar,REF-86982,Supports investigation finding
EVD-002598,ALT-003194,CASE-003194,ANL-5005,2026-01-02T19:21:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-30244,Supports investigation finding
EVD-002599,ALT-003195,CASE-003195,ANL-5009,2026-01-02T16:23:00Z,ENDPOINT_LOG,Elastic Security,REF-83225,Supports investigation finding
EVD-002600,ALT-003196,CASE-003196,ANL-5007,2026-01-03T00:24:00Z,CASE_NOTE,Elastic Security,REF-82256,Supports investigation finding
EVD-002601,ALT-003197,CASE-003197,ANL-5006,2026-01-02T10:29:00Z,AUTHENTICATION_LOG,Splunk ES,REF-73104,Supports investigation finding
EVD-002602,ALT-003198,CASE-003198,ANL-5007,2026-01-02T22:59:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-73714,Supports investigation finding
EVD-002603,ALT-003199,CASE-003199,ANL-5013,2026-01-02T13:29:00Z,PROCESS_TREE,Microsoft Sentinel,REF-64138,Supports investigation finding
EVD-002604,ALT-003200,CASE-003200,ANL-5007,2026-01-02T19:51:00Z,CASE_NOTE,Elastic Security,REF-52104,Supports investigation finding
EVD-002605,ALT-003202,CASE-003202,ANL-5012,2026-01-03T14:43:00Z,AUTHENTICATION_LOG,Elastic Security,REF-67286,Supports investigation finding
EVD-002606,ALT-003203,CASE-003203,ANL-5001,2026-01-03T12:08:00Z,CASE_NOTE,Microsoft Sentinel,REF-36909,Supports investigation finding
EVD-002607,ALT-003204,CASE-003204,ANL-5014,2026-01-03T03:55:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-34257,Supports investigation finding
EVD-002608,ALT-003205,CASE-003205,ANL-5008,2026-01-03T08:32:00Z,SIEM_LOG,Elastic Security,REF-80441,Supports investigation finding
EVD-002609,ALT-003206,CASE-003206,ANL-5002,2026-01-03T09:21:00Z,SIEM_LOG,Microsoft Sentinel,REF-32439,Supports investigation finding
EVD-002610,ALT-003207,CASE-003207,ANL-5005,2026-01-03T13:34:00Z,ENDPOINT_LOG,Microsoft Sentinel,REF-93719,Supports investigation finding
EVD-002611,ALT-003208,CASE-003208,ANL-5012,2026-01-03T01:40:00Z,NETWORK_LOG,Elastic Security,REF-11531,Supports investigation finding
EVD-002612,ALT-003209,CASE-003209,ANL-5006,2026-01-03T11:20:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-31992,Supports investigation finding
EVD-002613,ALT-003210,CASE-003210,ANL-5011,2026-01-03T06:22:00Z,CASE_NOTE,Elastic Security,REF-18734,Supports investigation finding
EVD-002614,ALT-003211,CASE-003211,ANL-5001,2026-01-03T20:25:00Z,AUTHENTICATION_LOG,Splunk ES,REF-80923,Supports investigation finding
EVD-002615,ALT-003212,CASE-003212,ANL-5005,2026-01-03T23:07:00Z,CASE_NOTE,IBM QRadar,REF-52399,Supports investigation finding
EVD-002616,ALT-003213,CASE-003213,ANL-5005,2026-01-03T14:16:00Z,ENDPOINT_LOG,Elastic Security,REF-98254,Supports investigation finding
EVD-002617,ALT-003214,CASE-003214,ANL-5005,2026-01-04T00:24:00Z,PROCESS_TREE,Elastic Security,REF-15337,Supports investigation finding
EVD-002618,ALT-003215,CASE-003215,ANL-5004,2026-01-03T12:37:00Z,THREAT_INTELLIGENCE,IBM QRadar,REF-27504,Supports investigation finding
EVD-002619,ALT-003216,CASE-003216,ANL-5014,2026-01-03T08:38:00Z,ENDPOINT_LOG,IBM QRadar,REF-74297,Supports investigation finding
EVD-002620,ALT-003217,CASE-003217,ANL-5013,2026-01-03T19:29:00Z,SIEM_LOG,Splunk ES,REF-20001,Supports investigation finding
EVD-002621,ALT-003219,CASE-003219,ANL-5006,2026-01-03T15:36:00Z,PROCESS_TREE,Splunk ES,REF-83798,Supports investigation finding
EVD-002622,ALT-003220,CASE-003220,ANL-5005,2026-01-03T08:36:00Z,SIEM_LOG,Microsoft Sentinel,REF-32954,Supports investigation finding
EVD-002623,ALT-003221,CASE-003221,ANL-5004,2026-01-03T20:10:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-54136,Supports investigation finding
EVD-002624,ALT-003222,CASE-003222,ANL-5005,2026-01-03T07:00:00Z,CASE_NOTE,Microsoft Sentinel,REF-80625,Supports investigation finding
EVD-002625,ALT-003223,CASE-003223,ANL-5010,2026-01-03T18:42:00Z,SIEM_LOG,IBM QRadar,REF-26035,Supports investigation finding
EVD-002626,ALT-003224,CASE-003224,ANL-5001,2026-01-03T02:59:00Z,SIEM_LOG,Splunk ES,REF-59800,Supports investigation finding
EVD-002627,ALT-003225,CASE-003225,ANL-5003,2026-01-03T23:21:00Z,CASE_NOTE,Microsoft Sentinel,REF-87484,Supports investigation finding
EVD-002628,ALT-003226,CASE-003226,ANL-5012,2026-01-03T11:37:00Z,NETWORK_LOG,Splunk ES,REF-63011,Supports investigation finding
EVD-002629,ALT-003227,CASE-003227,ANL-5001,2026-01-03T03:23:00Z,ENDPOINT_LOG,IBM QRadar,REF-10825,Supports investigation finding
EVD-002630,ALT-003229,CASE-003229,ANL-5003,2026-01-03T19:48:00Z,PROCESS_TREE,IBM QRadar,REF-74135,Supports investigation finding
EVD-002631,ALT-003230,CASE-003230,ANL-5012,2026-01-03T19:12:00Z,SIEM_LOG,IBM QRadar,REF-53850,Supports investigation finding
EVD-002632,ALT-003231,CASE-003231,ANL-5009,2026-01-03T18:27:00Z,PROCESS_TREE,Microsoft Sentinel,REF-49234,Supports investigation finding
EVD-002633,ALT-003232,CASE-003232,ANL-5001,2026-01-03T06:15:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-96021,Supports investigation finding
EVD-002634,ALT-003233,CASE-003233,ANL-5011,2026-01-03T08:54:00Z,CASE_NOTE,Microsoft Sentinel,REF-96310,Supports investigation finding
EVD-002635,ALT-003234,CASE-003234,ANL-5014,2026-01-03T02:00:00Z,NETWORK_LOG,Microsoft Sentinel,REF-23873,Supports investigation finding
EVD-002636,ALT-003235,CASE-003235,ANL-5013,2026-01-03T16:51:00Z,PROCESS_TREE,Splunk ES,REF-17625,Supports investigation finding
EVD-002637,ALT-003237,CASE-003237,ANL-5009,2026-01-03T09:02:00Z,THREAT_INTELLIGENCE,Microsoft Sentinel,REF-39211,Supports investigation finding
EVD-002638,ALT-003238,CASE-003238,ANL-5006,2026-01-03T17:53:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-66122,Supports investigation finding
EVD-002639,ALT-003239,CASE-003239,ANL-5002,2026-01-04T00:44:00Z,AUTHENTICATION_LOG,Microsoft Sentinel,REF-28197,Supports investigation finding
EVD-002640,ALT-003241,CASE-003241,ANL-5010,2026-01-04T22:38:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-99956,Supports investigation finding
EVD-002641,ALT-003242,CASE-003242,ANL-5007,2026-01-04T04:19:00Z,PROCESS_TREE,Microsoft Sentinel,REF-53607,Supports investigation finding
EVD-002642,ALT-003243,CASE-003243,ANL-5003,2026-01-04T19:14:00Z,ENDPOINT_LOG,IBM QRadar,REF-31912,Supports investigation finding
EVD-002643,ALT-003244,CASE-003244,ANL-5003,2026-01-04T23:15:00Z,CASE_NOTE,Elastic Security,REF-48104,Supports investigation finding
EVD-002644,ALT-003245,CASE-003245,ANL-5014,2026-01-04T13:31:00Z,SIEM_LOG,Elastic Security,REF-36544,Supports investigation finding
EVD-002645,ALT-003246,CASE-003246,ANL-5009,2026-01-04T03:55:00Z,THREAT_INTELLIGENCE,Splunk ES,REF-25356,Supports investigation finding
EVD-002646,ALT-003247,CASE-003247,ANL-5009,2026-01-04T22:17:00Z,NETWORK_LOG,IBM QRadar,REF-99239,Supports investigation finding
EVD-002647,ALT-003248,CASE-003248,ANL-5014,2026-01-04T19:42:00Z,PROCESS_TREE,Microsoft Sentinel,REF-61623,Supports investigation finding
EVD-002648,ALT-003249,CASE-003249,ANL-5011,2026-01-04T10:50:00Z,PROCESS_TREE,Elastic Security,REF-79326,Supports investigation finding
EVD-002649,ALT-003250,CASE-003250,ANL-5011,2026-01-04T17:32:00Z,AUTHENTICATION_LOG,Splunk ES,REF-54971,Supports investigation finding
EVD-002650,ALT-003251,CASE-003251,ANL-5002,2026-01-04T06:45:00Z,ENDPOINT_LOG,Splunk ES,REF-46899,Supports investigation finding
EVD-002651,ALT-003252,CASE-003252,ANL-5004,2026-01-04T08:48:00Z,THREAT_INTELLIGENCE,Elastic Security,REF-52962,Supports investigation finding
EVD-002652,ALT-003253,CASE-003253,ANL-5004,2026-01-04T10:15:00Z,CASE_NOTE,IBM QRadar,REF-16976,Supports investigation finding
EVD-002653,ALT-003254,CASE-003254,ANL-5009,2026-01-05T00:15:00Z,SIEM_LOG,Splunk ES,REF-24903,Supports investigation finding
EVD-002654,ALT-003255,CASE-003255,ANL-5009,2026-01-04T11:36:00Z,ENDPOINT_LOG,Splunk ES,REF-46026,Supports investigation finding
EVD-002655,ALT-003256,CASE-003256,ANL-5001,2026-01-04T07:36:00Z,AUTHENTICATION_LOG,Microsoft Sentinel,REF-19561,Supports investigation finding
EVD-002656,ALT-003257,CASE-003257,ANL-5003,2026-01-04T11:27:00Z,CASE_NOTE,Splunk ES,REF-23818,Supports investigation finding
EVD-002657,ALT-003259,CASE-003259,ANL-5005,2026-01-04T10:14:00Z,PROCESS_TREE,IBM QRadar,REF-16497,Supports investigation finding
EVD-002658,ALT-003260,CASE-003260,ANL-5007,2026-01-04T07:16:00Z,ENDPOINT_LOG,Elastic Security,REF-83209,Supports investigation finding
EVD-002659,ALT-003261,CASE-003261,ANL-5003,2026-01-05T01:36:00Z,CASE_NOTE,Splunk ES,REF-84553,Supports investigation finding
EVD-002660,ALT-003262,CASE-003262,ANL-5013,2026-01-04T02:58:00Z,NETWORK_LOG,IBM QRadar,REF-95156,Supports investigation finding
EVD-002661,ALT-003263,CASE-003263,ANL-5011,2026-01-04T10:39:00Z,CASE_NOTE,IBM QRadar,REF-88714,Supports investigation finding
EVD-002662,ALT-003264,CASE-003264,ANL-5006,2026-01-04T02:52:00Z,PROCESS_TREE,Elastic Security,REF-22137,Supports investigation finding
EVD-002663,ALT-003265,CASE-003265,ANL-5011,2026-01-04T01:58:00Z,ENDPOINT_LOG,Splunk ES,REF-87703,Supports investigation finding
EVD-002664,ALT-003266,CASE-003266,ANL-5006,2026-01-04T13:32:00Z,PROCESS_TREE,Elastic Security,REF-66863,Supports investigation finding
EVD-002665,ALT-003267,CASE-003267,ANL-5006,2026-01-04T23:29:00Z,AUTHENTICATION_LOG,Microsoft Sentinel,REF-49698,Supports investigation finding
EVD-002666,ALT-003268,CASE-003268,ANL-5009,2026-01-04T09:15:00Z,NETWORK_LOG,Microsoft Sentinel,REF-27384,Supports investigation finding
EVD-002667,ALT-003269,CASE-003269,ANL-5010,2026-01-04T23:38:00Z,AUTHENTICATION_LOG,Splunk ES,REF-53492,Supports investigation finding
EVD-002668,ALT-003271,CASE-003271,ANL-5002,2026-01-04T04:11:00Z,AUTHENTICATION_LOG,Elastic Security,REF-54085,Supports investigation finding
EVD-002669,ALT-003272,CASE-003272,ANL-5006,2026-01-04T07:40:00Z,PROCESS_TREE,Splunk ES,REF-95263,Supports investigation finding
EVD-002670,ALT-003273,CASE-003273,ANL-5001,2026-01-04T02:30:00Z,NETWORK_LOG,Elastic Security,REF-80217,Supports investigation finding
EVD-002671,ALT-003274,CASE-003274,ANL-5010,2026-01-04T20:21:00Z,AUTHENTICATION_LOG,Microsoft Sentinel,REF-35580,Supports investigation finding
EVD-002672,ALT-003275,CASE-003275,ANL-5014,2026-01-05T00:22:00Z,AUTHENTICATION_LOG,IBM QRadar,REF-41629,Supports investigation finding
EVD-002673,ALT-003276,CASE-003276,ANL-5008,2026-01-04T11:38:00Z,PROCESS_TREE,Elastic Security,REF-65606,Supports investigation finding
EVD-002674,ALT-003277,CASE-003277,ANL-5011,2026-01-04T13:20:00Z,CASE_NOTE,Splunk ES,REF-53025,Supports investigation finding
EVD-002675,ALT-003278,CASE-003278,ANL-5010,2026-01-04T05:38:00Z,CASE_NOTE,IBM QRadar,REF-80033,Supports investigation finding
EVD-002676,ALT-003279,CASE-003279,ANL-5009,2026-01-04T15:19:00Z,SIEM_LOG,Elastic Security,REF-13324,Supports investigation finding
